CIDADE,DATA_COMUNICACAO_BO,FLAG_STATUS,VIOLENCIA_DOMESTICA,RUBRICA,DESCR_SUBTIPOLOCAL,DESCR_RELACIONAMENTO,IDADE_PESSOA,DESCR_PROFISSAO,DESCR_GRAU_INSTRUCAO
GUAIRA                                  ,2019-03-19,Consumado,,"Divulgação de cena de estupro e imagens de nudez, sexo ou pornografia(Art.218-C)",CASA,,21,ESTUDANTE                     ,
MONTE AZUL PAULISTA                     ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,63,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
ARARAQUARA                              ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,69,APOSENTADO(A)                 ,1 Grau incompleto                       
GUAIRA                                  ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,,25,,
SERTAOZINHO                             ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,33,ENFERMEIRO(A)                 ,Superior completo                       
BRODOWSKI                               ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),CASA,PARENTESCO                              ,76,,1 Grau incompleto                       
BRODOWSKI                               ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,PARENTESCO                              ,76,,1 Grau incompleto                       
JABOTICABAL                             ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),APARTAMENTOS,NENHUMA RELACAO                         ,20,ESTUDANTE                     ,2 Grau completo                         
JABOTICABAL                             ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),APARTAMENTOS,UNIAO ESTAVEL                           ,46,TECNICO EM ENFERMAGEM         ,2 Grau completo                         
JABOTICABAL                             ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),APARTAMENTOS,UNIAO ESTAVEL                           ,46,TECNICO EM ENFERMAGEM         ,2 Grau completo                         
FRANCA                                  ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,ENVOLVIMENTO AMOROSO                    ,29,AUXILIAR DE COZINHA           ,
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,A.I.-Lesão corporal (art. 129),VIA PÚBLICA-TRANSEUNTE,,12,ESTUDANTE                     ,1 Grau incompleto                       
ARARAQUARA                              ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Dano (art. 163),CASA,PARENTESCO                              ,32,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
BARRINHA                                ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,ENVOLVIMENTO AMOROSO                    ,17,AJUDANTE                      ,2 Grau completo                         
TERRA ROXA                              ,2019-03-19,Consumado,,A.I.-Ameaça (art. 147),VIA PÚBLICA,,13,ESTUDANTE                     ,2 Grau incompleto                       
BORBOREMA                               ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,,51,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
CAJURU                                  ,2019-03-19,Consumado,,Estupro de vulneravel (art.217-A),CASA,,13,ESTUDANTE                     ,1 Grau incompleto                       
CAJURU                                  ,2019-03-19,Consumado,,Estupro de vulneravel (art.217-A),CASA,,15,ESTUDANTE                     ,1 Grau incompleto                       
ARARAQUARA                              ,2019-03-19,Consumado,,Estupro de vulneravel (art.217-A),CASA,,16,ESTUDANTE                     ,2 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,A.I.-Injúria (art. 140),ENSINO FUNDAMENTAL,,31,PROFESSOR(A)                  ,Superior completo                       
JABOTICABAL                             ,2019-03-19,Consumado,,Injúria (art. 140),VIA PÚBLICA,,45,AUTONOMO(A)                   ,Superior incompleto                     
GUARA                                   ,2019-03-19,Consumado,,Difamação (art. 139),MERCADO,,20,FISCAL                        ,2 Grau completo                         
ARARAQUARA                              ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,PARENTESCO                              ,32,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
ARARAQUARA                              ,2019-03-19,Consumado,,Estupro de vulneravel (art.217-A),CHÁCARA-CASA,,7,ESTUDANTE                     ,1 Grau incompleto                       
ARARAQUARA                              ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,25,,
ARARAQUARA                              ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),VIA PÚBLICA,UNIAO ESTAVEL                           ,56,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
ALTINOPOLIS                             ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA-EDÍCULA,CASAMENTO                               ,30,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
SERTAOZINHO                             ,2019-03-19,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,49,VENDEDOR(A) AMBULANTE         ,1 Grau completo                         
GUARA                                   ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,28,ESTUDANTE                     ,Superior incompleto                     
GUARA                                   ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,,28,ESTUDANTE                     ,Superior incompleto                     
GUARA                                   ,2019-03-19,Consumado,,Ameaça (art. 147),ENSINO FUNDAMENTAL,,38,MANICURE                      ,2 Grau completo                         
TABATINGA                               ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,,47,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
TABATINGA                               ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,47,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
MATAO                                   ,2019-03-19,Consumado,,Lesão corporal (art. 129),CASA,,2,,
TAQUARITINGA                            ,2019-03-19,Consumado,,Difamação (art. 139),CASA,,55,NAO INFORMADA                 ,
TAQUARITINGA                            ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,55,NAO INFORMADA                 ,
ARARAQUARA                              ,2019-03-19,Tentado,,"A.I.-Lesão corporal de natureza GRAVE (art. 129, §1o.)",CASA,,81,APOSENTADO(A)                 ,Superior completo                       
TERRA ROXA                              ,2019-03-19,Consumado,,A.I.-Violação sexual mediante fraude (art.215),VIA PÚBLICA,,13,ESTUDANTE                     ,2 Grau incompleto                       
TERRA ROXA                              ,2019-03-19,Consumado,,A.I.-Injúria (art. 140),VIA PÚBLICA,,13,ESTUDANTE                     ,2 Grau incompleto                       
SERTAOZINHO                             ,2019-03-19,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,25,AUXILIAR ADMINISTRATIVO       ,2 Grau completo                         
GUARA                                   ,2019-03-19,Consumado,,Difamação (art. 139),ENSINO FUNDAMENTAL,,38,MANICURE                      ,2 Grau completo                         
ITAPOLIS                                ,2019-03-19,Consumado,,Violação de domicílio (art. 150),CASA,,37,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
RIBEIRAO PRETO                          ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,ENVOLVIMENTO AMOROSO                    ,29,MANICURE                      ,2 Grau completo                         
BARRETOS                                ,2019-03-19,Consumado,,A.I.-Ameaça (art. 147),OUTROS,,39,ASSISTENTE SOCIAL             ,Superior completo                       
BARRETOS                                ,2019-03-19,Consumado,,A.I.-Dano (art. 163),OUTROS,,39,ASSISTENTE SOCIAL             ,Superior completo                       
BARRETOS                                ,2019-03-19,Consumado,,Ameaça (art. 147),VIA PÚBLICA,,30,ENFERMEIRO(A)                 ,Superior completo                       
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,Art. 215A - Importunação Sexual,VIA PÚBLICA,,11,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,Art. 215A - Importunação Sexual,VIA PÚBLICA,,35,PROMOTOR DE VENDAS            ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,PARENTESCO                              ,58,NAO INFORMADA                 ,
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,54,PRENDAS DOMESTICAS            ,1 Grau incompleto                       
MONTE ALTO                              ,2019-03-19,Consumado,,A.I.-Difamação (art. 139),OUTROS,,24,FOTOGRAFO(A)                  ,Superior completo                       
FRANCA                                  ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,UNIAO ESTAVEL                           ,30,,
S.SIMAO                                 ,2019-03-19,Consumado,,Dano (art. 163),CASA,,37,NAO INFORMADA                 ,
FRANCA                                  ,2019-03-19,Tentado,,Ameaça (art. 147),VIA PÚBLICA,,45,,
BARRETOS                                ,2019-03-19,Consumado,,A.I.-Ameaça (art. 147),VIA PÚBLICA,,16,ESTUDANTE                     ,
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,Art. 213 - Estupro,CASA,,14,ESTUDANTE                     ,
FRANCA                                  ,2019-03-19,Tentado,,Difamação (art. 139),CASA,,63,NAO INFORMADA                 ,
FRANCA                                  ,2019-03-19,Tentado,,Difamação (art. 139),OUTROS,,38,,
S.SIMAO                                 ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,37,NAO INFORMADA                 ,
S.SIMAO                                 ,2019-03-19,Consumado,,Lesão corporal (art. 129),CASA,,37,NAO INFORMADA                 ,
S.CARLOS                                ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,,44,NAO INFORMADA                 ,Superior completo                       
S.CARLOS                                ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,44,NAO INFORMADA                 ,Superior completo                       
S.CARLOS                                ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,29,ESTUDANTE                     ,
S.CARLOS                                ,2019-03-19,Consumado,,Injúria (art. 140),APARTAMENTO,,37,,
S.CARLOS                                ,2019-03-19,Consumado,,Calúnia (art. 138),APARTAMENTO,,37,,
S.CARLOS                                ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,,43,MANICURE                      ,2 Grau completo                         
RIBEIRAO PRETO                          ,2019-03-19,Consumado,,Injúria (art. 140),VIA PÚBLICA,,72,PENSIONISTA                   ,
FRANCA                                  ,2019-03-19,Tentado,,Ameaça (art. 147),CASA,,46,,
RIBEIRAO PRETO                          ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Injúria (art. 140),CASA,UNIAO ESTAVEL                           ,32,EMPREGADO DOMESTICO           ,
BARRETOS                                ,2019-03-19,Consumado,,Lesão corporal (art. 129),CASA,,40,PRENDAS DOMESTICAS            ,1 Grau completo                         
SERTAOZINHO                             ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,PARENTESCO                              ,58,NAO INFORMADA                 ,
JARDINOPOLIS                            ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,NENHUMA RELACAO                         ,30,,1 Grau completo                         
JARDINOPOLIS                            ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,CASAMENTO                               ,39,PRENDAS DOMESTICAS            ,1 Grau completo                         
JARDINOPOLIS                            ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,41,PRENDAS DOMESTICAS            ,1 Grau completo                         
S.LUCIA                                 ,2019-03-19,Consumado,,Injúria (art. 140),CASA,,50,NAO INFORMADA                 ,
MATAO                                   ,2019-03-19,Consumado,,Dano (art. 163),VIA PÚBLICA,,45,NAO INFORMADA                 ,Superior completo                       
S.JOAQUIM DA BARRA                      ,2019-03-19,Consumado,,Dano (art. 163),OUTROS,,58,,
IBITINGA                                ,2019-03-19,Consumado,,Lesão corporal (art. 129),VIA PÚBLICA,,25,AUTONOMO(A)                   ,
IBITINGA                                ,2019-03-19,Consumado,,Dano (art. 163),VIA PÚBLICA,,31,CAIXA                         ,
IBITINGA                                ,2019-03-19,Consumado,,Ameaça (art. 147),CASA,,38,VENDEDOR(A)                   ,1 Grau completo                         
IBITINGA                                ,2019-03-19,Consumado,,Dano (art. 163),CASA,,38,VENDEDOR(A)                   ,1 Grau completo                         
AMERICO BRASILIENSE                     ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Ameaça (art. 147),CASA,NENHUMA RELACAO                         ,17,ESTUDANTE                     ,2 Grau completo                         
SERTAOZINHO                             ,2019-03-19,Consumado,,A.I.-Ameaça (art. 147),ORFANATO-OUTROS,,52,NAO INFORMADA                 ,
PORTO FERREIRA                          ,2019-03-19,Consumado,,Ameaça (art. 147),MERCADO,,42,COMERCIANTE                   ,
PORTO FERREIRA                          ,2019-03-19,Consumado,VIOLÊNCIA DOMESTICA,Lesão corporal (art. 129),CASA,PARENTESCO                              ,49,,
BEBEDOURO                               ,2019-03-19,Consumado,,Ameaça (art. 147),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,24,COZINHEIRO(A)                 ,2 Grau incompleto                       
BEBEDOURO                               ,2019-03-19,Consumado,,Injúria (art. 140),VIA PÚBLICA-DEFRENTE A RESIDÊNCIA DA VÍTIMA,,24,COZINHEIRO(A)                 ,2 Grau incompleto                       
